id	SampleType	GrowthCondtion	Genotype	SorghumType	Variety	GrowthCondtion_Variety	Variety_GrowthCondtion	SampleType_GrowthCondtion	GrowthCondtion_SampleType	SampleType_Variety	Variety_SampleType	Variety_SampleType_GrowthCondtion	SampleType_Variety_GrowthCondtion	shannon_entropy
CC0201LG1S0718175379	Soil Within Row	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Low N	Soil_Grain_Low N	11.23909104
CC0204FS2S0718176297	Soil Within Row	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	11.06462276
CC0205FE17S0718175383	Soil Within Row	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.17068051
CC0205LE17S0718175380	Soil Within Row	Low N	E17	PI655972	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.25291216
CC0206FS10S0718176298	Soil Within Row	Full N	S10	China17	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	11.1866368
CC0206LS10S0718177762	Soil Within Row	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	11.11886558
CC0208FE9S0718176299	Soil Within Row	Full N	E9	PI229841	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	10.93114745
CC0208LE9S0718177763	Soil Within Row	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.11730271
CC0212FE6S0718176300	Soil Within Row	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.13584387
CC0212LE6S0718177764	Soil Within Row	Low N	E6	PI585954	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.09503591
CC0216FE4S0718176301	Soil Within Row	Full N	E4	PI329632	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.10227464
CC0216LE4S0718177765	Soil Within Row	Low N	E4	PI329632	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.00201538
CC0220FE14S0718175384	Soil Within Row	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.36250374
CC0220LE14S0718175381	Soil Within Row	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.26654391
CC0222FE11S0718178578	Soil Within Row	Full N	E11	PI506069	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.06477783
CC0222LE11S0718177766	Soil Within Row	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.10871675
CC0224FS5S0718176303	Soil Within Row	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	11.20209004
CC0224LS5S0718177767	Soil Within Row	Low N	S5	Leoti	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	11.03216656
CC0301FG1S0718175385	Soil Within Row	Full N	G1	BTx623	Grain	Full N_Grain	Grain_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Full N	Soil_Grain_Full N	11.23856509
CC0301LG1S0718175388	Soil Within Row	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Low N	Soil_Grain_Low N	11.33496905
CC0303FE17S0718175386	Soil Within Row	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.19475159
CC0303LE17S0718175389	Soil Within Row	Low N	E17	PI655972	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.29841378
CC0304FS10S0718176304	Soil Within Row	Full N	S10	China17	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	11.14319355
CC0304LS10S0718176311	Soil Within Row	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	11.29755095
CC0305FS2S0718176305	Soil Within Row	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	11.1227876
CC0308FE9S0718176306	Soil Within Row	Full N	E9	PI229841	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.11751378
CC0308LE9S0718176313	Soil Within Row	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.10471972
CC0311FE14S0718175387	Soil Within Row	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	10.97244923
CC0311LE14S0718175390	Soil Within Row	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.12199466
CC0312FS5S0718176307	Soil Within Row	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	11.15147436
CC0312LS5S0718176314	Soil Within Row	Low N	S5	Leoti	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	11.13455909
CC0313LE11S0718176315	Soil Within Row	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.0893488
CC0315FE4S0718176309	Soil Within Row	Full N	E4	PI329632	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.0065191
CC0315LE4S0718176316	Soil Within Row	Low N	E4	PI329632	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.16689789
CC0322FE6S0718176310	Soil Within Row	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	10.90869892
CC0322LE6S0718176317	Soil Within Row	Low N	E6	PI585954	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	10.84174383
CC0402FG1S0718176328	Soil Within Row	Full N	G1	BTx623	Grain	Full N_Grain	Grain_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Full N	Soil_Grain_Full N	11.03430158
CC0402LG1S0718176318	Soil Within Row	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Low N	Soil_Grain_Low N	11.17952737
CC0403FE17S0718176329	Soil Within Row	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.18785236
CC0403LE17S0718176319	Soil Within Row	Low N	E17	PI655972	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.17221802
CC0405FS10S0718176330	Soil Within Row	Full N	S10	China17	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	11.20446952
CC0405LS10S0718176320	Soil Within Row	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	11.23600349
CC0406FS2S0718176331	Soil Within Row	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	11.10745272
CC0406LS2S0718176321	Soil Within Row	Low N	S2	SanChiSan	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	11.21834793
CC0410FS5S0718176332	Soil Within Row	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	11.24675595
CC0410LS5S0718176322	Soil Within Row	Low N	S5	Leoti	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	11.19628037
CC0413FE6S0718176333	Soil Within Row	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.1873612
CC0413LE6S0718176323	Soil Within Row	Low N	E6	PI585954	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.1896332
CC0416FE4S0718176334	Soil Within Row	Full N	E4	PI329632	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.1695658
CC0416LE4S0718176324	Soil Within Row	Low N	E4	PI329632	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.20449495
CC0417FE9S0718176335	Soil Within Row	Full N	E9	PI229841	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	10.99882696
CC0417LE9S0718176325	Soil Within Row	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.14263491
CC0422FE14S0718176336	Soil Within Row	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	10.94665355
CC0422LE14S0718176326	Soil Within Row	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.16402775
CC0424FE11S0718176337	Soil Within Row	Full N	E11	PI506069	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.05419278
CC0424LE11S0718176327	Soil Within Row	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.1063476
CC0501FG1S0718175391	Soil Within Row	Full N	G1	BTx623	Grain	Full N_Grain	Grain_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Full N	Soil_Grain_Full N	11.14161204
CC0501LG1S0718175394	Soil Within Row	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Low N	Soil_Grain_Low N	11.07995541
CC0503FS2S0718176338	Soil Within Row	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	11.24372686
CC0503LS2S0718176345	Soil Within Row	Low N	S2	SanChiSan	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	11.23932759
CC0504FS10S0718176339	Soil Within Row	Full N	S10	China17	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	10.87218532
CC0504LS10S0718176346	Soil Within Row	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	11.14785985
CC0505FE17S0718175392	Soil Within Row	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.31286465
CC0505LE17S0718175395	Soil Within Row	Low N	E17	PI655972	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.29109888
CC0509FE4S0718176340	Soil Within Row	Full N	E4	PI329632	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	10.83062303
CC0509LE4S0718176347	Soil Within Row	Low N	E4	PI329632	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.29505315
CC0510LE9S0718176348	Soil Within Row	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.05109353
CC0512FE14S0718175393	Soil Within Row	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.24080294
CC0512LE14S0718175396	Soil Within Row	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.32851962
CC0514FE6S0718176342	Soil Within Row	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.04032
CC0514LE6S0718176349	Soil Within Row	Low N	E6	PI585954	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	10.89365296
CC0516FE11S0718176343	Soil Within Row	Full N	E11	PI506069	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	10.87596284
CC0516LE11S0718176350	Soil Within Row	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	10.86288667
CC0524FS5S0718176344	Soil Within Row	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	11.06513123
CC0524LS5S0718176351	Soil Within Row	Low N	S5	Leoti	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	10.99505222
CC0602FG1S0718175397	Soil Within Row	Full N	G1	BTx623	Grain	Full N_Grain	Grain_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Full N	Soil_Grain_Full N	11.31328892
CC0602LG1S0718175400	Soil Within Row	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Low N	Soil_Grain_Low N	11.25850722
CC0603FS2S0718176352	Soil Within Row	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	11.12231867
CC0603LS2S0718176359	Soil Within Row	Low N	S2	SanChiSan	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	10.86990491
CC0605FE17S0718175398	Soil Within Row	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.31446176
CC0605LE17S0718175401	Soil Within Row	Low N	E17	PI655972	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.34653885
CC0606FS10S0718176353	Soil Within Row	Full N	S10	China17	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	11.09260699
CC0606LS10S0718176360	Soil Within Row	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	11.16257028
CC0611FE9S0718176354	Soil Within Row	Full N	E9	PI229841	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.15170702
CC0611LE9S0718176361	Soil Within Row	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	10.9716051
CC0612FE14S0718175399	Soil Within Row	Full N	E14	Grassl	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.28194716
CC0612LE14S0718175402	Soil Within Row	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.27411203
CC0614FS5S0718176355	Soil Within Row	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	11.16271546
CC0614LS5S0718176362	Soil Within Row	Low N	S5	Leoti	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	11.05358521
CC0619FE11S0718176356	Soil Within Row	Full N	E11	PI506069	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.03215637
CC0619LE11S0718176363	Soil Within Row	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.08231272
CC0620FE6S0718176357	Soil Within Row	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.10487484
CC0620LE6S0718176364	Soil Within Row	Low N	E6	PI585954	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	10.78704037
CC0624FE4S0718176358	Soil Within Row	Full N	E4	PI329632	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	10.98903498
CC0624LE4S0718176365	Soil Within Row	Low N	E4	PI329632	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	10.98800177
CC0702FG1S0718176376	Soil Within Row	Full N	G1	BTx623	Grain	Full N_Grain	Grain_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Full N	Soil_Grain_Full N	10.81134162
CC0702LG1S0718176366	Soil Within Row	Low N	G1	BTx623	Grain	Low N_Grain	Grain_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Grain	Grain_Soil	Grain_Soil_Low N	Soil_Grain_Low N	10.75588522
CC0703FS10S0718176377	Soil Within Row	Full N	S10	China17	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	10.89554207
CC0703LS10S0718176367	Soil Within Row	Low N	S10	China17	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	10.95506937
CC0705FE17S0718176378	Soil Within Row	Full N	E17	PI655972	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.00937582
CC0705LE17S0718176368	Soil Within Row	Low N	E17	PI655972	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.0584095
CC0706FS2S0718176379	Soil Within Row	Full N	S2	SanChiSan	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	10.97115321
CC0706LS2S0718176369	Soil Within Row	Low N	S2	SanChiSan	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	11.14104415
CC0707FS5S0718176380	Soil Within Row	Full N	S5	Leoti	Sweet	Full N_Sweet	Sweet_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Full N	Soil_Sweet_Full N	11.18861368
CC0707LS5S0718176370	Soil Within Row	Low N	S5	Leoti	Sweet	Low N_Sweet	Sweet_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Sweet	Sweet_Soil	Sweet_Soil_Low N	Soil_Sweet_Low N	11.25120323
CC0709FE6S0718176381	Soil Within Row	Full N	E6	PI585954	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.30855125
CC0709LE6S0718176371	Soil Within Row	Low N	E6	PI585954	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.01316948
CC0714FE4S0718176382	Soil Within Row	Full N	E4	PI329632	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	11.26493108
CC0714LE4S0718176372	Soil Within Row	Low N	E4	PI329632	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.04968174
CC0715FE11S0718176383	Soil Within Row	Full N	E11	PI506069	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	10.95990485
CC0715LE11S0718176373	Soil Within Row	Low N	E11	PI506069	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	10.94116489
CC0720FE9S0718176384	Soil Within Row	Full N	E9	PI229841	Energy	Full N_Energy	Energy_Full N	Soil Within Row_Full N	Full N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Full N	Soil_Energy_Full N	10.85215732
CC0720LE9S0718176374	Soil Within Row	Low N	E9	PI229841	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	10.91316125
CC0722LE14S0718176375	Soil Within Row	Low N	E14	Grassl	Energy	Low N_Energy	Energy_Low N	Soil Within Row_Low N	Low N_Soil	Soil_Energy	Energy_Soil	Energy_Soil_Low N	Soil_Energy_Low N	11.00457125
